lineage,v_gene,donor,lambda_S,lambda_R,r2,n_edges
keep_quit_muffin_play_fancy_diary_mistake_human,IGHV3-30,02,0.0,0.0,-0.1539182217231363,4
ketchup_hidden_dumb_artist_repair_repeat_sustain_afford,IGHV5-51,01,0.0,0.0,-0.026776656062408977,6
ketchup_speak_tiger_young_attract_athlete_stand_viable,IGHV4-34,02,0.0,0.0,-0.0002642583607872506,12
kiss_hill_aisle_pear_aim_robot_coast_brave,IGHV3-74,02,0.14096490888124302,4.689544156841037,0.6917582963229844,7
kitten_decide_defy_sheriff_knock_elegant_melt_biology,IGHV1-3,07,0.0,0.0,-0.053517185606836826,4
knee_stable_morning_leg_differ_fresh_model_cry,IGHV3-48,07,0.0,0.0,-0.06764708799927188,12
know_decorate_stuff_volume_camera_antenna_hollow_foster,IGHV3-23,07,0.0,0.5614319887553768,0.14272451739899084,8
label_soccer_trick_prefer_sword_circle_excess_novel,IGHV6-1,09,0.08410858452088205,0.0,0.13096403992412942,7
ladder_unhappy_guard_boss_butter_until_unveil_liar,IGHV3-23,07,0.0,0.0,-0.23469699879538553,4
large_night_motion_swing_stand_orbit_polar_oblige,IGHV3-43,07,0.09539104028755523,0.0,0.11024326666641682,6
latin_casual_flavor_lift_fine_tumble_notable_river,IGHV1-18,09,0.0,0.0,-0.04700269248199196,4
laundry_plunge_supply_old_rigid_possible_magic_venture,IGHV3-23,01,0.0,0.0,-0.312621405750543,4
laundry_task_enemy_slot_observe_pony_thought_peanut,IGHV5-51,11,0.0,0.0,-1.8983748646817165,4
lawn_rule_emotion_depend_robust_siege_engage_child,IGHV1-8,05,0.0,0.0,-0.15939902499113967,6
lawsuit_maze_then_under_fluid_copy_purity_door,IGHV3-64,05,0.29808922958906725,0.0,0.18836357623327826,6
leaf_young_indicate_unusual_curtain_ship_upper_lobster,IGHV3-7,07,0.0,1.3468658226259485,0.020768768904063095,4
leg_derive_high_ice_trash_fiber_manual_few,IGHV5-51,07,0.0,0.4513598609863053,-0.9505719817664158,5
legend_flock_south_canoe_seed_round_evidence_tail,IGHV5-51,07,0.0593492239660743,0.003537175761048822,0.21779596263203338,6
length_first_acoustic_inject_imitate_comic_girl_type,IGHV4-34,02,0.03726369060250197,0.4072049260049591,-0.2911572611533666,4
letter_bread_dance_actual_clinic_column_occur_forest,IGHV3-33,07,0.0,0.19842416118524592,-0.34705497485090353,6
liar_category_domain_chalk_melody_announce_dinner_pizza,IGHV1-8,02,0.0,1.236119857136928,0.4146622585881933,4
liberty_paper_mass_object_crush_produce_man_antique,IGHV4-59,07,0.012607197070178006,0.25046901454284926,0.5332942743382384,4
liberty_yard_door_book_swamp_loud_wish_effort,IGHV3-74,03,0.0,4.357851893675645,0.4859882557961843,10
license_join_tumble_wash_often_fringe_device_divide,IGHV5-51,03,0.0,5.719162726037812,0.5688721119461954,7
light_bean_help_action_infant_tribe_dirt_knock,IGHV4-31,02,0.08950526756268938,0.0,0.29332708277240926,4
limit_second_teach_suffer_cradle_tiny_leave_average,IGHV1-8,09,0.0,4.70088444106713,0.4278466201173867,5
link_cruise_hurry_media_across_fun_coffee_priority,IGHV3-48,07,0.0,13.54521696326143,0.3228824905016051,4
link_swing_panda_general_hidden_reduce_staff_give,IGHV3-74,03,0.022997907965463,0.0,-0.04396956084654735,6
list_poverty_cost_giant_shock_truth_worth_skate,IGHV3-33,11,0.1689404357577804,0.0,-0.06297573598124573,4
little_choose_fix_valve_scout_sight_tube_duck,IGHV3-74,02,0.0,0.0,-0.007078392812365886,10
long_idea_never_witness_field_focus_domain_rely,IGHV3-7,07,0.0,0.0,-0.000024103975573064318,9
loop_hint_lobster_illegal_that_monster_frown_vault,IGHV3-74,11,0.0,0.0,-0.08619088820615795,18
loud_canvas_end_siege_unlock_advance_congress_attract,IGHV3-7,07,0.027629629743668383,3.706352428283114,0.008487807835934946,5
lounge_that_age_cool_apart_siege_idea_advice,IGHV3-74,01,0.0,0.8411221135328931,0.005819894169237005,29
lunar_empty_ensure_pride_pass_furnace_damp_shadow,IGHV1-18,07,0.0,3.3876396360515524,0.23920570502115768,10
luxury_stereo_copy_result_run_cost_leaf_loyal,IGHV4-34,02,0.07851734007565701,0.0,0.24095937580318838,4
lyrics_student_retreat_blind_yard_pair_wise_rail,IGHV3-13,02,0.18998685312679964,0.0,0.16082773568067454,5
mad_salmon_inflict_harvest_mercy_regular_snack_marriage,IGHV3-53,03,0.0,0.0,-0.10443467357929692,4
magic_chapter_work_lion_pulse_wire_give_sound,IGHV3-48,01,0.0,0.0,-0.0007716261704544536,15
magic_shoulder_join_zero_apart_zebra_pole_impulse,IGHV3-48,07,0.42755486279037724,7.969127804856103,0.2691116673496631,4
magnet_unknown_fancy_now_among_elbow_scissors_chalk,IGHV3-48,07,0.0,0.0,-0.022482945637547047,7
make_curve_roof_cancel_fork_radar_danger_grocery,IGHV3-21,08,0.22247292469197003,0.0,0.2731358659309321,5
make_rice_inherit_solve_chunk_holiday_pole_win,IGHV4-NL1,07,0.0,0.0,-0.02649349105484977,5
make_ripple_decade_web_donate_teach_keep_this,IGHV3-48,02,0.3773251225863082,0.0,0.03197112320480322,4
mammal_glory_chat_spoon_eyebrow_wrestle_rescue_clap,IGHV3-23,01,0.0,0.0,0.0,4
man_tennis_random_route_kit_casino_alpha_position,IGHV3-53,10,0.0,0.0,-0.1460420326639711,4
manage_innocent_sunny_cradle_satoshi_steak_script_black,IGHV5-51,04,0.08937822836610156,0.0,0.46862974833949134,6
mandate_correct_hat_loud_pelican_tool_canyon_deal,IGHV3-21,07,0.011303789996709418,0.0,-0.09837123681872373,6
maple_cannon_seat_split_trend_turkey_top_inherit,IGHV3-66,02,0.15608515339326623,20.46268391673252,0.13819768181738767,4
maple_galaxy_craft_oval_fun_abstract_music_certain,IGHV3-13,02,0.008698706030736258,2.444064048000057,0.15524801014310274,5
marble_dawn_wool_push_labor_hedgehog_supply_bullet,IGHV3-48,02,0.0,11.66411278234722,0.12292212225567423,6
margin_increase_green_review_resist_salt_tobacco_reflect,IGHV3-74,02,0.06505091488341082,3.806451353225549,0.4497726417331799,4
market_social_carry_giggle_trick_install_pool_praise,IGHV3-9,02,0.0,0.40442551594684234,0.00541715241219376,25
mask_relief_rug_dice_loyal_acoustic_size_few,IGHV1-2,03,0.0,0.0,-0.24835455626926928,4
master_endless_clutch_lizard_knife_dutch_evoke_egg,IGHV4-4,07,0.0,1.4687241079367759,0.07671593637640672,8
match_just_visual_adapt_cactus_trophy_lesson_empower,IGHV5-51,02,0.10034817770086413,2.626163735836046,0.748212820851492,4
material_work_catalog_innocent_note_family_media_stone,IGHV1-3,02,0.0,0.0,-0.08901044982518624,9
math_garlic_vicious_endless_pitch_ahead_unfair_report,IGHV3-7,05,0.049313158187181294,0.0,0.19743986657883916,4
media_quarter_spatial_lawsuit_world_another_barely_illegal,IGHV1-3,06,0.0,1.5094425005590544,-0.030326484251623764,4
member_dinner_sure_scissors_cover_luxury_suit_armed,IGHV3-23,07,0.0,0.3225635949929487,-0.35013297607326366,4
mention_attend_utility_tourist_morning_measure_bean_waste,IGHV1-3,02,0.0,0.0,-0.0006129593888455354,5
menu_powder_unknown_insane_edge_various_pencil_genius,IGHV3-30-3,02,0.0,0.0,-0.08522416115536191,4
merge_blood_note_tribe_steak_garbage_world_enough,IGHV6-1,03,0.0,12.040868932591218,0.7273291465689693,4
merry_wheel_mule_camp_bag_behind_mosquito_worry,IGHV3-7,06,0.13379531425631888,0.7080440271798658,0.10618697737668081,15
message_split_perfect_train_pull_matrix_skin_finish,IGHV3-23,02,0.1072346937980657,4.904299523098406,0.5214892384671104,4
method_label_wagon_absorb_kingdom_reduce_gravity_scissors,IGHV1-24,05,0.0,0.0,-0.2114876618780741,4
mimic_quantum_orbit_echo_culture_over_profit_dolphin,IGHV3-74,02,0.0,0.0,-0.05756217554155563,11
minimum_entire_moment_urge_salad_enlist_road_bunker,IGHV1-2,07,0.0,0.0,-0.05492368014763738,4
minimum_type_hire_people_simple_report_rally_anger,IGHV3-48,07,0.0,0.5508390680451802,0.001486015571182664,9
minute_cute_bus_verb_need_deputy_decorate_client,IGHV6-1,07,0.2606139523428204,0.5626185107479712,0.899154145372284,4
miss_siege_humor_unable_gun_pill_decorate_prize,IGHV3-30,07,0.09220331683828502,0.9209497185907817,0.8643235410815601,4
mixture_chapter_daughter_finish_make_around_danger_want,IGHV5-51,09,0.0,0.0,-0.25333674621881297,4
modify_beach_display_perfect_slam_sudden_vast_unaware,IGHV3-53,11,0.0,0.0,-0.06546143226041057,12
moment_drastic_welcome_steel_about_charge_better_usual,IGHV1-8,03,0.0,1.8505081208090115,-0.003527160745282254,4
moon_joke_purpose_garage_source_river_body_pipe,IGHV3-7,02,0.010482522125020249,0.0,-0.029282902745765504,5
morning_decrease_soup_talent_corn_hybrid_explain_betray,IGHV4-39,02,0.06328704301499107,0.4716132629991647,0.03538303063253101,8
morning_prison_another_fish_total_loan_wash_tribe,IGHV1-8,02,0.02985590685639143,7.669815234801687,0.8763289633673743,5
much_essence_spend_tone_into_sphere_estate_deny,IGHV3-15,07,0.3504681104868792,4.479327251497013,0.38727879657895403,11
much_issue_attitude_kitten_envelope_maximum_innocent_install,IGHV4-31,02,0.0,0.4409893287300924,-0.3254902146575851,4
mule_bless_valley_nerve_such_turtle_grant_brand,IGHV1-2,02,0.0,1.0097304548554167,0.13754155943202107,4
multiply_anxiety_still_grab_equip_similar_nominee_another,IGHV3-72,02,0.0,0.0,-0.036352449347325955,6
multiply_garbage_high_action_village_review_middle_scrap,IGHV4-NL1,05,0.0,8.840817943889574,0.23671787215559958,8
multiply_prefer_dutch_logic_grab_come_remove_frame,IGHV3-23,02,0.0,1.0568534602677622,-0.11245097721191821,5
museum_pool_dune_answer_magic_air_main_drink,IGHV1-3,02,0.45048865677441285,10.20198019899788,0.11005144851489046,5
mutual_output_enable_wool_mail_magic_wash_security,IGHV3-74,06,0.0,0.0,-0.1678699645603019,6
myself_valid_cycle_month_firm_boost_paddle_vague,IGHV1-18,02,0.018894443680025047,2.0553540828400942,0.32265067721126306,4
mystery_famous_south_miss_digital_stairs_talk_reason,IGHV1-2,01,0.0,0.0,-0.14869374949226866,5
mystery_merry_feel_cushion_walnut_sand_roast_world,IGHV1-18,02,0.017709328406496628,3.3721696496985505,0.27709856443850456,6
nasty_craft_deliver_real_coral_biology_spider_green,IGHV4-4,06,0.20792049387418324,1.6666259630347835,0.23300019990494691,5
nature_share_album_oxygen_gravity_border_news_gym,IGHV3-53,10,0.08147678047800333,2.4974893737130004,0.9746677647687852,4
neck_kiwi_believe_nerve_valid_fork_journey_bulk,IGHV1-18,01,0.0,0.3203773241421192,0.011984923246020074,7
need_destroy_short_kite_outdoor_leave_truly_whisper,IGHV1-8,02,0.0497765606344691,5.115385765251309,0.43426400276314314,6
nest_price_narrow_reunion_marriage_drift_flight_fiction,IGHV3-7,07,0.0,0.0,-0.026387889643490148,5
net_rigid_mass_hair_cheese_month_plastic_domain,IGHV3-48,09,0.0,1.3260753282170794,0.13510059456719592,10
night_angry_move_define_year_pudding_clap_gasp,IGHV4-39,07,0.023325341845309804,0.0,-0.716216095717896,5
noble_build_lumber_fix_oppose_prize_apart_area,IGHV1-8,05,0.08114816177140312,2.9106054380664537,0.4608610578220713,5
noble_horse_disagree_cherry_embody_produce_entry_trigger,IGHV5-51,05,0.05023471746793065,5.498828300363416,0.9708071490545285,4
normal_season_inject_voyage_curtain_soft_tumble_ship,IGHV3-53,04,0.06967559186291397,0.0,0.07626255411470384,4
nose_left_fluid_half_rare_erosion_sport_trap,IGHV1-8,07,0.29143661337562166,0.0,0.1340883034530469,4
nose_sock_broken_humble_little_average_peanut_better,IGHV1-69,02,0.0,3.566436647990602,0.7786108168331081,5
notable_file_raise_jewel_abuse_shoulder_pistol_tube,IGHV2-5,07,0.06173725023750095,0.0,0.019747658915376776,9
notable_pigeon_frame_around_someone_purity_morning_thought,IGHV3-48,02,0.08878493149539497,0.0,0.18079555325261498,5
nothing_mail_practice_bone_setup_half_alone_spirit,IGHV3-74,02,0.0,4.910758419196166,0.536688263114846,4
nurse_student_will_make_pelican_ribbon_lottery_there,IGHV3-33,02,0.0,0.0,-0.05545041716883525,4
obey_pupil_club_video_have_stem_monkey_concert,IGHV1-18,09,0.06140200599815425,0.0,0.04514624325692562,15
obscure_alert_wealth_actor_balance_wrong_hood_illegal,IGHV3-15,02,0.0,0.0,-0.04322679306738064,5
observe_toddler_pattern_farm_cattle_spawn_trumpet_west,IGHV3-48,07,0.0,0.46342576292067766,0.02539125957191002,12
occur_nut_bless_eagle_sheriff_impulse_seminar_airport,IGHV3-30,07,0.0,0.0,-0.17760309286593334,4
october_mixture_member_butter_require_gun_fox_fetch,IGHV3-9,02,0.16980962498763266,0.0,-0.07516653921780336,11
olive_travel_point_van_matter_turkey_wolf_insect,IGHV4-39,11,0.07192840966123645,6.880410654858401,0.8697249651097158,5
omit_fat_debate_season_review_utility_edge_soldier,IGHV3-74,09,0.012414144508757611,2.1857511143722332,0.8521240745535826,6
onion_occur_alter_goose_super_hold_know_festival,IGHV3-23,09,0.0,0.0,-0.003230095376419051,4
online_world_number_chair_sport_assault_spin_miss,IGHV3-11,07,0.0,2.536105301876057,0.4603304323960954,4
only_truck_report_chicken_obey_section_yard_trust,IGHV2-26,05,0.1326642520448706,0.0,-0.09006422302520645,5
open_mansion_soul_bag_pumpkin_canal_road_relief,IGHV4-39,07,0.13668945041055688,62.79445747912422,0.5958466541282514,4
oppose_hope_impose_detect_virtual_theory_syrup_kid,IGHV1-8,01,0.006856014048171786,1.5364381549833388,0.07391465873841596,4
option_cave_vessel_vocal_hero_unfold_aim_that,IGHV3-9,02,0.27258827017040255,0.0,0.17242621690541493,5
orange_mountain_neck_absurd_replace_tumble_flavor_erupt,IGHV3-30,01,0.03443636302937382,0.0,-0.04281738872424734,6
orbit_endorse_riot_cream_power_mirror_reform_raise,IGHV3-48,02,0.0,0.03925185409232125,-0.3123093301552027,4
orbit_lounge_kidney_cabbage_boring_oval_sheriff_model,IGHV1-8,07,0.007252772658760421,3.322682161958473,0.2241546431961069,6
orchard_solve_potato_attend_worth_ghost_safe_belt,IGHV1-18,01,0.0,21.890799491187583,0.6426571540436221,4
ordinary_lamp_wife_ostrich_another_grit_acid_whip,IGHV3-15,02,0.0,0.0,-0.0042172789995387205,4
orphan_kitten_frown_solid_tribe_discover_spoil_life,IGHV1-3,03,0.06635399029950952,0.0,0.029473684281838608,5
other_essence_trade_attitude_tomorrow_put_lens_excuse,IGHV1-2,09,0.0,0.8786400243015777,-0.6325640470673193,4
outer_resemble_flee_quiz_world_penalty_pair_rail,IGHV3-23,07,0.0,2.037824024116538,0.19769461127510812,11
oval_tuna_library_spoon_potato_toe_plate_quit,IGHV3-74,02,0.341200924835336,1.7097775494991112,0.154687191527905,5
own_stock_oil_cherry_sea_hover_raw_harbor,IGHV1-3,07,0.08483913565932352,2.9427807478188486,0.4502894249449586,4
owner_horn_remain_tree_actual_tape_feel_note,IGHV3-48,03,0.03804959587783246,0.2547827281239321,0.04253064510777449,6
oyster_range_predict_target_derive_ocean_describe_key,IGHV4-4,02,0.1005860485517708,0.0,0.1066255090465229,9
pact_ancient_tell_collect_goddess_virus_height_planet,IGHV3-21,02,0.14655457940513,0.0,0.06862583007435608,4
paddle_pumpkin_young_cradle_cute_garment_laundry_draw,IGHV7-4-1,03,0.0,0.0,-0.5259001829479633,4
palace_body_right_patch_sail_rule_reduce_right,IGHV1-3,02,0.0,0.0,-0.03444125633881412,9
palm_couple_monkey_sound_jewel_chef_best_market,IGHV5-51,07,0.10959174513589341,0.0,-0.047217018037175595,5
palm_gloom_first_venture_cherry_girl_inmate_loan,IGHV6-1,01,0.0,0.0,-0.053695901558133974,4
palm_ignore_region_wheat_spawn_monster_raven_squirrel,IGHV3-15,09,0.07580547595970889,1.4494648404313708,0.0796454187143224,7
panda_old_film_wash_monitor_unfold_museum_visual,IGHV3-66,04,0.0,1.307067576183665,0.04442268191559562,4
panda_tooth_insane_ivory_strong_affair_beef_census,IGHV5-51,11,0.0,0.0,-0.11559918132571134,5
parrot_follow_quiz_leaf_frog_property_welcome_corn,IGHV4-59,04,0.013660016751706715,0.0,-0.06299752024707805,4
pass_pigeon_breeze_giggle_rather_affair_secret_credit,IGHV4-59,01,0.16386048288054117,0.0,0.44023320388206344,4
patient_way_moment_hope_hold_talent_alone_any,IGHV3-7,01,0.0,1.769647049290464,0.047019602912141134,16
patrol_cloth_crack_educate_umbrella_output_defy_state,IGHV3-43,05,0.23701283367967907,1.0343483844529695,0.2665959426110083,7
patrol_direct_legend_obscure_bridge_ice_peace_address,IGHV3-72,09,0.0,0.0,-0.024676779171298957,7
pattern_toss_high_search_recycle_naive_deer_depend,IGHV3-13,02,0.20093997048969034,2.67399496630164,0.563210767304068,4
pause_under_clog_perfect_same_draft_fetch_space,IGHV3-7,02,0.11558009372224763,0.0,0.02857154357086722,11
payment_slush_cinnamon_pilot_because_spin_saddle_faint,IGHV1-46,11,0.0018201407475265205,0.0,-0.0029759488489407016,6
peace_pen_iron_prefer_river_woman_heart_cotton,IGHV3-48,05,0.0,0.0,-0.048305794165155014,5
people_just_useless_income_detect_zebra_candy_dwarf,IGHV6-1,07,0.0,0.0,-0.0055245929277387695,4
pepper_shy_wine_enter_creek_family_peace_short,IGHV5-51,07,0.18683886349536774,0.0,0.28635271599550505,4
perfect_basket_hair_chuckle_about_nose_harvest_cliff,IGHV3-13,02,0.08547386964733446,38.75391716253257,0.9889835061675526,5
permit_consider_gauge_manual_orphan_worth_lizard_truck,IGHV1-3,02,0.0,0.0,-0.008266417297672524,4
phone_text_clown_march_erosion_animal_program_funny,IGHV3-7,09,0.0,0.0,-0.3609648611536267,4
photo_ketchup_student_volcano_elbow_glimpse_announce_adapt,IGHV5-51,07,0.3011522176087006,0.0,0.23859463524484603,4
piano_bone_spike_chronic_siege_can_myself_involve,IGHV4-4,10,0.0,2.973881462051504,0.71499145352915,5
picture_country_decline_never_arrive_they_pattern_wealth,IGHV4-4,07,0.0,0.0,-0.9924603105978458,8
pigeon_prison_plastic_beach_remove_enable_foil_rival,IGHV4-39,05,0.07937533980393624,3.7171225509142998,0.41494645940000907,4
pilot_visit_secret_volume_top_health_fiber_crater,IGHV3-74,01,0.0,1.9599869636796898,-0.7797760459206462,9
pink_promote_aerobic_color_congress_inquiry_impulse_verb,IGHV5-51,02,0.25303937148878636,0.1839547629037763,0.2094628482265375,5
pioneer_rebel_unit_combine_warm_pattern_turn_oval,IGHV3-23,10,0.0,0.0,-0.10364340908940428,11
pistol_awake_power_muffin_tape_venue_glue_usual,IGHV3-74,02,0.0,0.0,-0.05778465303058877,7
place_electric_spell_walnut_wink_craft_mystery_swallow,IGHV4-39,03,0.15768083023196622,0.0,0.4604470516973419,4
place_sure_chair_symbol_craft_tube_loud_right,IGHV1-3,11,0.0,0.0,-0.0008795702493720192,9
pledge_couch_earth_artefact_swear_transfer_vendor_debate,IGHV3-49,02,0.19078171179197098,0.0,0.16577403024776483,4
plug_drive_oak_atom_discover_actual_wagon_humor,IGHV5-51,05,0.0,2.198809282369849,0.617937289175879,4
polar_amateur_coconut_dismiss_glare_fetch_crop_celery,IGHV4-59,02,0.027165707257019247,0.0,-0.06378525625842091,5
police_aunt_travel_veteran_flag_bulk_mosquito_reopen,IGHV3-23,05,0.0,1.773083994100095,0.03127757071266801,4
pool_wool_effort_snake_spread_dragon_annual_embrace,IGHV1-3,02,0.013629075787107182,5.84737225668551,0.3100816920272904,5
possible_evil_purchase_various_bracket_put_direct_shadow,IGHV4-39,02,0.0338169102911455,0.0,0.02978899342646657,4
practice_adapt_spoon_crowd_oil_high_soul_hire,IGHV3-21,08,0.1413113428665853,1.3359039345302717,0.3099900534378326,6
practice_excuse_frog_artist_web_exhaust_fall_ginger,IGHV1-18,02,0.0,0.0,-0.04061586588812194,4
praise_proud_oven_love_gallery_network_shoe_quality,IGHV3-11,02,0.5760745369146869,0.25096957643065165,0.3149837490689975,5
praise_spoon_pill_atom_about_artefact_ticket_desert,IGHV3-33,02,0.0,0.0,-0.24270311427121727,4
prepare_web_huge_oil_lend_course_when_inflict,IGHV3-7,09,0.008043378541296983,0.0,-0.06699236621028559,7
present_one_grape_birth_swarm_usage_expose_staff,IGHV4-NL1,07,0.018290701774452234,2.6495782114737847,0.16860108026390763,6
present_pear_summer_okay_stand_volume_walk_inform,IGHV1-2,05,0.0,0.0,-0.1131007669617714,5
price_crater_enrich_dial_vessel_priority_mass_atom,IGHV3-9,05,0.0,0.0,-0.28250114288636796,20
price_pond_cash_pony_live_rotate_sand_eternal,IGHV1-2,01,0.0,10.553051103542177,0.5267613026685234,11
price_spider_together_decade_cereal_pulp_dwarf_inmate,IGHV1-3,09,0.0,1.6763160671267814,0.11793672197704608,4
pride_slam_huge_metal_orbit_illegal_hospital_wagon,IGHV1-18,07,0.08915398677788218,0.0,0.06372383259473247,4
prize_affair_chuckle_fury_polar_judge_wheel_equal,IGHV5-51,02,0.0,3.8298755517293808,0.24793738303135893,9
prize_endless_law_rely_nasty_modify_tape_egg,IGHV2-70D,02,0.0,0.0,-0.08047443683533939,5
prize_inmate_health_mask_give_fossil_return_embark,IGHV3-30,07,0.0,0.0,-0.6876893420909302,4
process_boil_poet_hint_shed_divert_notice_barrel,IGHV5-51,02,0.0,1.129881977614091,0.08094601266547263,13
produce_also_alert_parent_snap_unknown_vanish_vendor,IGHV3-23,07,0.14711584542987285,0.0,0.0849143125786661,5
project_lyrics_voyage_hockey_marine_evil_type_before,IGHV5-51,09,0.0,0.3173515260422637,0.011183453543095911,7
provide_fortune_casino_episode_junior_race_afford_puppy,IGHV4-31,02,0.06505051473315586,0.469584498109764,0.0961473274133533,4
pull_broccoli_bitter_install_hen_balcony_notable_silk,IGHV2-70,05,0.3140837306882454,4.2048146697169955,0.3211898351848823,4
pulse_flower_bean_unfair_then_auction_fog_occur,IGHV3-7,11,0.0,0.0,-0.095149966443842,11
pulse_spot_danger_friend_negative_bitter_coffee_jazz,IGHV3-7,07,0.0,0.0,-0.23859554297650187,4
pumpkin_cannon_sword_under_choose_wool_cash_hurdle,IGHV1-46,02,0.0,0.0,-0.0004046821927874422,8
pupil_license_neglect_reason_volume_destroy_unit_elite,IGHV5-51,07,0.0,11.44079566248616,0.3269888945602347,9
pupil_soon_enable_hawk_topic_puppy_hold_bus,IGHV1-2,01,0.0,0.0,-0.08934718610138437,4
pupil_sunset_volcano_receive_hundred_crisp_current_talk,IGHV3-74,05,0.0,1.07312437100884,0.07763846932217522,20
quarter_bean_disease_digital_guess_sport_off_embrace,IGHV3-33,02,0.0,0.0,-0.01324432914349516,5
quit_soup_course_popular_glory_start_pluck_rocket,IGHV3-74,04,0.11748419779576474,0.13477910410276317,0.023563692536714864,4
quit_symbol_pioneer_timber_place_curve_route_inject,IGHV3-48,02,0.021292184492533436,0.0,-0.10450334968713304,4
race_stock_gesture_jump_fat_tunnel_letter_profit,IGHV4-NL1,05,0.0,0.0,-0.879229566418571,4
rack_panel_adapt_dream_solution_season_blouse_narrow,IGHV3-74,02,0.1499541091912945,0.036604627767220614,0.05414509041392046,20
radar_fashion_stuff_float_canoe_odor_home_wine,IGHV2-5,02,0.0,0.0,-0.15249624195436318,4
radio_humble_hockey_wrist_resource_segment_candy_awesome,IGHV3-33,07,0.04016866561279486,3.3370974396556314,0.6995676004597406,5
rain_snap_silly_observe_evolve_woman_intact_vibrant,IGHV3-7,02,0.0,3.2748958042399607,0.8061964964082802,4
random_drift_behind_lesson_kitten_soul_round_tennis,IGHV3-48,07,0.0,0.0,-0.010520660425104689,5
rapid_exhaust_spare_awesome_domain_tiger_dune_elegant,IGHV1-58,02,0.09376851329417467,0.0,-0.15568809422823793,4
rebel_abuse_agent_lift_turkey_present_black_mansion,IGHV4-39,07,0.0,0.0,-0.004343476128115142,9
rebel_divide_include_finish_disease_unaware_wife_game,IGHV4-31,02,0.0,8.23181552607823,0.08139615393065103,6
rebuild_boy_place_slam_consider_script_battle_fire,IGHV3-23,07,0.25908002109965417,0.0,0.11192905427396838,6
recall_luggage_vintage_market_tired_pepper_brass_render,IGHV3-74,01,0.0,1.0195032215013295,0.9159349712509997,6
recipe_giraffe_thrive_edit_differ_collect_arrange_ignore,IGHV3-7,07,0.0008355545044914367,0.0,-0.05472099060475766,4
recipe_mixture_goose_tribe_twice_success_deposit_code,IGHV3-74,02,0.25018114998317603,0.0,0.06451337098011645,8
reflect_scene_they_vendor_cousin_pistol_tobacco_lecture,IGHV1-2,01,0.0,0.942073922353954,0.21839374779179244,5
reform_someone_soft_orange_coin_wisdom_snow_reason,IGHV4-31,06,0.09916384305221072,0.0,0.09224001100746027,4
refuse_burger_leisure_obvious_hurry_honey_entry_exotic,IGHV3-74,09,0.08441864600046209,0.3015270815623783,0.07360899243963859,7
regret_dash_escape_youth_family_flat_team_spy,IGHV3-7,01,0.0,0.0,-0.20742444870552013,4
regret_domain_nose_morning_stay_film_flower_text,IGHV3-48,04,0.02742925534800238,0.0,-0.03614741519987974,6
relax_control_attract_identify_broccoli_broccoli_hand_spice,IGHV2-70D,02,0.5227669709300653,0.0,0.28067202271563474,4
release_frequent_physical_garden_maid_olympic_coral_rent,IGHV1-2,09,0.022303808756711653,0.0,0.0022940435445122365,13
rely_gaze_face_minimum_insect_dust_receive_enrich,IGHV3-7,01,0.0,1.6385612100566833,-0.048524702704285216,5
remain_various_nation_elephant_flush_field_kiwi_joy,IGHV3-23,07,0.03625720850529349,1.3538008729400153,0.055604242311121266,4
remove_defense_kitten_grocery_exercise_visa_duck_when,IGHV3-48,02,0.03335136278258314,0.0,0.0717619632840264,4
render_illegal_couple_pony_any_wonder_bus_marriage,IGHV4-NL1,05,0.0,0.15620167097248225,-0.11119727862435225,6
repeat_plunge_visa_furnace_tiny_correct_broccoli_limit,IGHV1-69,09,0.026524872715655668,3.6152975432206307,0.46587119139351474,4
replace_rescue_common_first_rebuild_hello_anger_marine,IGHV3-73,05,0.19489760215626975,0.0,0.2988409218155196,4
require_access_crouch_since_note_business_field_debate,IGHV1-8,01,0.07267699594256313,0.16362980955579778,-0.09927216047621146,5
resist_unit_inflict_summer_alcohol_mean_park_pride,IGHV1-2,07,0.0,0.0,-0.004825101840833623,7
resource_goat_black_enable_ugly_pill_weasel_mail,IGHV7-4-1,09,0.0,0.0,-2.026785405098304,4
resource_retreat_under_tank_card_tape_swim_matrix,IGHV3-13,05,0.0,0.0,NaN,4
response_enrich_all_tobacco_wonder_assume_lesson_barrel,IGHV1-8,04,0.18765797346887533,3.5906543493726613,0.6578848253435807,4
response_sing_actual_match_text_spread_verify_maze,IGHV3-7,02,0.0,0.0,-0.4514564748480083,4
response_that_city_hard_lock_purity_weasel_math,IGHV3-48,03,0.07309906031652436,11.87256320650525,0.9720885415998667,4
result_test_tired_world_swallow_chapter_custom_water,IGHV3-74,02,0.0,1.3039082273532132,0.07459790428908464,8
retire_mouse_public_kid_resemble_scrub_talent_miracle,IGHV4-NL1,05,0.11523225166884733,0.0,0.01204924401927232,5
reunion_demand_summer_letter_viable_leopard_daughter_display,IGHV1-3,07,0.001548808473815637,0.7834904095790156,-0.1955685517931791,4
review_avoid_copper_quit_unfold_chest_auction_actor,IGHV5-51,07,0.0,0.0,-0.016840556807520057,5
review_payment_title_dose_history_blossom_delay_metal,IGHV3-48,07,0.0,0.0,-0.018366827685841303,4
rich_leader_flee_extra_update_divert_camera_alpha,IGHV2-26,02,0.05575850269540906,0.0,-0.02650243124943419,5
ride_stem_century_door_similar_match_fame_shallow,IGHV4-31,02,0.0,0.0,NaN,4
